 Lat,Lon,Cat-0[Clim],Cat-0[ANLG],Cat-1[Clim],Cat-1[ANLG],Cat-2[Clim],Cat-2[ANLG],Cat-3[Clim],Cat-3[ANLG]
18.1,52.5,0.0506,0.0644,0.0019,0.0037,0,0.0001,,
18.2,52.5,0.0468,0.0638,0.0016,0.0029,0,0,,
18.3,52.5,0.0453,0.0635,0.0012,0.002,0.0001,0,,
18.4,52.5,0.0443,0.0598,0.0008,0.0016,0,0,,
18.5,52.5,0.0432,0.0567,0.0009,0.0012,0,0,,
18.6,52.5,0.0397,0.0545,0.0005,0.001,0,0,,
18.7,52.5,0.0369,0.0528,0.0005,0.0008,0,0,,
18.8,52.5,0.0369,0.05,0.0007,0.0004,0,0,,
18.9,52.5,0.034,0.048,0.0002,0.0005,0,0,,
19,52.5,0.0333,0.0481,0.0002,0.0002,0,0,,
19.1,52.5,0.0309,0.045,0.0002,0.0004,0,0,,
19.2,52.5,0.0309,0.041,0.0002,0.0003,0,0,,
19.3,52.5,0.028,0.0392,0.0002,0.0002,0,0,,
19.4,52.5,0.0254,0.036,0.0002,0.0002,0,0,,
19.5,52.5,0.0222,0.0311,0.0002,0.0002,0,0,,
19.6,52.5,0.0187,0.0263,0.0002,0.0002,0,0,,
19.7,52.5,0.014,0.0205,0.0001,0.0002,0,0,,
19.8,52.5,0.0114,0.017,0,0.0002,0,0,,
19.9,52.5,0.0086,0.0132,0,0.0001,0,0,,
20,52.5,0.0063,0.0082,0,0,0,0,,
20.1,52.5,0.0029,0.0047,0,0,0,0,,
20.2,52.5,0.0012,0.0012,0,0,0,0,,
15.1,52.6,0.0012,0.0009,0.0004,0.0002,0,0.0001,,
15.2,52.6,0.0054,0.0047,0.0016,0.0012,0.0002,0.0002,,
15.3,52.6,0.0098,0.0092,0.0026,0.0025,0.0002,0.0002,,
15.4,52.6,0.0165,0.0142,0.0041,0.0037,0.0005,0.0002,,
15.5,52.6,0.0207,0.0175,0.0053,0.0052,0.0007,0.0004,,
15.6,52.6,0.0247,0.0217,0.0063,0.0067,0.0007,0.0005,,
15.7,52.6,0.0289,0.0262,0.0076,0.0079,0.0007,0.0007,,
15.8,52.6,0.0341,0.0304,0.0089,0.0097,0.0007,0.0007,,
15.9,52.6,0.0393,0.036,0.01,0.0106,0.0007,0.0009,,
16,52.6,0.0486,0.0426,0.0118,0.0121,0.0008,0.0011,,
16.1,52.6,0.0515,0.0455,0.0125,0.0133,0.0007,0.0012,,
16.2,52.6,0.0562,0.0505,0.013,0.0141,0.0007,0.0012,,
16.3,52.6,0.0635,0.0597,0.0154,0.0165,0.0007,0.0013,,
16.4,52.6,0.0695,0.0662,0.0162,0.017,0.0007,0.0012,,
16.5,52.6,0.077,0.0729,0.0184,0.0183,0.0011,0.0012,,
16.6,52.6,0.0815,0.0783,0.0188,0.019,0.0011,0.001,,
16.7,52.6,0.088,0.0829,0.019,0.0183,0.0012,0.0009,,
16.8,52.6,0.0926,0.0879,0.0193,0.0195,0.0013,0.0007,,
16.9,52.6,0.085,0.0895,0.017,0.0182,0.0012,0.0005,,
17,52.6,0.0856,0.0864,0.0154,0.0164,0.0012,0.0002,,
17.1,52.6,0.0818,0.0867,0.0137,0.016,0.0007,0.0002,,
17.2,52.6,0.0764,0.0844,0.0112,0.013,0.0007,0,,
17.3,52.6,0.0744,0.0821,0.0097,0.0114,0.0007,0.0001,,
17.4,52.6,0.0722,0.0821,0.0082,0.0102,0.0004,0.0001,,
17.5,52.6,0.0673,0.0793,0.0071,0.0088,0.0004,0.0001,,
17.6,52.6,0.0635,0.0781,0.0057,0.0079,0.0002,0.0001,,
17.7,52.6,0.0607,0.075,0.0048,0.0063,0.0001,0.0001,,
17.8,52.6,0.06,0.0726,0.0043,0.0056,0.0001,0.0001,,
17.9,52.6,0.0556,0.0705,0.0034,0.0046,0,0.0001,,
18,52.6,0.0556,0.0688,0.003,0.004,0,0.0001,,
18.1,52.6,0.0538,0.0661,0.0022,0.0036,0,0.0001,,
18.2,52.6,0.0499,0.0655,0.0017,0.0026,0,0,,
18.3,52.6,0.0477,0.0643,0.0015,0.0022,0,0,,
18.4,52.6,0.0462,0.0632,0.0011,0.0021,0,0,,
18.5,52.6,0.0461,0.058,0.0011,0.0015,0,0,,
18.6,52.6,0.0435,0.056,0.0007,0.0011,0,0,,
18.7,52.6,0.0402,0.0551,0.0007,0.0008,0,0,,
18.8,52.6,0.0373,0.0534,0.0007,0.0007,0,0,,
18.9,52.6,0.0355,0.0502,0.0004,0.0007,0,0,,
19,52.6,0.0337,0.0481,0.0005,0.0006,0,0,,
19.1,52.6,0.033,0.0461,0.0004,0.0004,0,0,,
19.2,52.6,0.0314,0.0436,0.0002,0.0004,0,0,,
19.3,52.6,0.0293,0.041,0.0002,0.0004,0,0,,
19.4,52.6,0.0262,0.0373,0.0002,0.0004,0,0,,
19.5,52.6,0.0241,0.0329,0.0002,0.0004,0,0,,
19.6,52.6,0.0201,0.0296,0.0001,0.0003,0,0,,
19.7,52.6,0.016,0.0235,0.0001,0.0003,0,0,,
19.8,52.6,0.0119,0.0192,0.0001,0.0003,0,0,,
19.9,52.6,0.0094,0.0147,0,0.0002,0,0,,
20,52.6,0.0067,0.01,0,0.0001,0,0,,
20.1,52.6,0.0042,0.0062,0,0.0001,0,0,,
20.2,52.6,0.0012,0.0024,0,0,0,0,,
20.3,52.6,0.0002,0.0004,0,0,0,0,,
15.2,52.7,0.0026,0.0026,0.0007,0.0006,0,0.0001,,
15.3,52.7,0.0062,0.0049,0.0016,0.0014,0.0002,0.0002,,
15.4,52.7,0.0091,0.0072,0.0024,0.002,0.0002,0.0002,,
15.5,52.7,0.0132,0.01,0.0032,0.0029,0.0003,0.0002,,
15.6,52.7,0.0164,0.0144,0.0042,0.0047,0.0004,0.0004,,
15.7,52.7,0.0196,0.0169,0.0049,0.0053,0.0005,0.0005,,
15.8,52.7,0.0226,0.0187,0.0059,0.0062,0.0005,0.0005,,
15.9,52.7,0.0278,0.0246,0.0072,0.0073,0.0005,0.0007,,
16,52.7,0.0351,0.0306,0.0088,0.0086,0.0004,0.0007,,
16.1,52.7,0.0416,0.0365,0.0102,0.0105,0.0007,0.0009,,
16.2,52.7,0.0483,0.0442,0.0119,0.0123,0.0007,0.001,,
16.3,52.7,0.0584,0.053,0.0142,0.0142,0.0006,0.0011,,
16.4,52.7,0.0645,0.0612,0.0155,0.0159,0.0006,0.001,,
16.5,52.7,0.0716,0.0664,0.0168,0.0165,0.0008,0.0009,,
16.6,52.7,0.0797,0.0746,0.0179,0.0176,0.0009,0.0009,,
16.7,52.7,0.0875,0.0808,0.0193,0.0187,0.0012,0.0009,,
16.8,52.7,0.0912,0.0862,0.0196,0.0195,0.0012,0.0006,,
16.9,52.7,0.0892,0.0891,0.0175,0.0189,0.0012,0.0005,,
17,52.7,0.0872,0.0881,0.0159,0.0171,0.0009,0.0002,,
17.1,52.7,0.0853,0.0861,0.0145,0.0155,0.0007,0.0001,,
17.2,52.7,0.0784,0.0847,0.012,0.0135,0.0007,0,,
17.3,52.7,0.0765,0.083,0.0105,0.012,0.0007,0.0001,,
17.4,52.7,0.0744,0.0826,0.0091,0.0107,0.0004,0.0001,,
17.5,52.7,0.0711,0.0819,0.0077,0.0094,0.0003,0.0001,,
17.6,52.7,0.0635,0.08,0.0056,0.008,0.0002,0.0001,,
17.7,52.7,0.0618,0.0773,0.0049,0.007,0.0002,0.0001,,
17.8,52.7,0.0603,0.0737,0.0042,0.0062,0,0.0001,,
17.9,52.7,0.059,0.0732,0.0035,0.005,0,0.0001,,
18,52.7,0.0574,0.0723,0.003,0.0042,0,0.0001,,
18.1,52.7,0.0553,0.0705,0.0026,0.0039,0,0.0001,,
18.2,52.7,0.0505,0.0669,0.002,0.0026,0,0,,
18.3,52.7,0.0492,0.0674,0.0019,0.0026,0,0,,
18.4,52.7,0.0487,0.0648,0.0016,0.002,0,0,,
18.5,52.7,0.0472,0.0607,0.0012,0.0015,0,0,,
18.6,52.7,0.0433,0.0585,0.0009,0.0012,0,0,,
18.7,52.7,0.0399,0.0572,0.0009,0.0011,0,0,,
18.8,52.7,0.0393,0.0542,0.0007,0.0007,0,0,,
18.9,52.7,0.0373,0.0513,0.0004,0.0006,0,0,,
19,52.7,0.0339,0.0504,0.0004,0.0007,0,0,,
19.1,52.7,0.0321,0.0469,0.0003,0.0006,0,0,,
19.2,52.7,0.0314,0.0439,0.0003,0.0005,0,0,,
19.3,52.7,0.0297,0.0429,0.0002,0.0004,0,0,,
19.4,52.7,0.0277,0.0402,0.0001,0.0005,0,0,,
19.5,52.7,0.024,0.0352,0.0001,0.0004,0,0,,
19.6,52.7,0.0214,0.0314,0.0001,0.0003,0,0,,
19.7,52.7,0.0171,0.0254,0.0001,0.0003,0,0,,
19.8,52.7,0.0131,0.0214,0.0001,0.0003,0,0,,
19.9,52.7,0.0109,0.0158,0,0.0002,0,0,,
20,52.7,0.0074,0.0119,0,0.0002,0,0,,
20.1,52.7,0.0051,0.0078,0,0.0001,0,0,,
20.2,52.7,0.0021,0.0045,0,0.0001,0,0,,
20.3,52.7,0.0005,0.0016,0,0,0,0,,
15.3,52.8,0.0014,0.0017,0.0003,0.0003,0,0,,
15.4,52.8,0.0029,0.0028,0.0006,0.0007,0.0001,0,,
15.5,52.8,0.0055,0.0046,0.0014,0.0012,0.0001,0.0001,,
15.6,52.8,0.0078,0.006,0.0021,0.0019,0.0002,0.0002,,
15.7,52.8,0.0085,0.0079,0.002,0.0026,0.0001,0.0001,,
15.8,52.8,0.01,0.0091,0.0024,0.003,0.0002,0.0002,,
15.9,52.8,0.0147,0.0139,0.0042,0.0047,0.0002,0.0004,,
16,52.8,0.0214,0.0189,0.0055,0.0055,0.0002,0.0005,,
16.1,52.8,0.0305,0.0273,0.0081,0.0079,0.0003,0.0007,,
16.2,52.8,0.0372,0.036,0.0103,0.0102,0.0005,0.0008,,
16.3,52.8,0.0485,0.046,0.0121,0.012,0.0006,0.0009,,
16.4,52.8,0.0584,0.0543,0.0142,0.0137,0.0007,0.001,,
16.5,52.8,0.0678,0.0618,0.0162,0.0154,0.0008,0.0009,,
16.6,52.8,0.0767,0.0707,0.0174,0.0168,0.0011,0.0009,,
16.7,52.8,0.0855,0.0819,0.0193,0.0198,0.001,0.001,,
16.8,52.8,0.0909,0.0867,0.0193,0.0201,0.0011,0.0007,,
16.9,52.8,0.0925,0.0901,0.0184,0.0196,0.0012,0.0007,,
17,52.8,0.0897,0.0892,0.0163,0.0176,0.0008,0.0004,,
17.1,52.8,0.0858,0.0854,0.0149,0.0158,0.0007,0.0001,,
17.2,52.8,0.0793,0.0855,0.0125,0.0147,0.0007,0.0001,,
17.3,52.8,0.0772,0.0835,0.0107,0.0125,0.0007,0.0002,,
17.4,52.8,0.0755,0.081,0.0089,0.0109,0.0005,0.0001,,
17.5,52.8,0.0702,0.0819,0.0076,0.0102,0.0003,0.0001,,
17.6,52.8,0.0651,0.081,0.0063,0.0091,0.0003,0.0001,,
17.7,52.8,0.064,0.0784,0.0053,0.0074,0.0002,0.0001,,
17.8,52.8,0.0616,0.0749,0.0045,0.0068,0,0.0001,,
17.9,52.8,0.0595,0.0734,0.0036,0.0056,0,0.0001,,
18,52.8,0.0581,0.0738,0.003,0.005,0,0.0001,,
18.1,52.8,0.0572,0.0711,0.0027,0.004,0,0.0001,,
18.2,52.8,0.0534,0.0697,0.0018,0.0033,0,0.0001,,
18.3,52.8,0.0509,0.0677,0.0019,0.0027,0,0,,
18.4,52.8,0.0491,0.064,0.0016,0.0023,0,0,,
18.5,52.8,0.0475,0.0616,0.0012,0.0016,0,0,,
18.6,52.8,0.0438,0.0578,0.0009,0.0012,0,0,,
18.7,52.8,0.0411,0.056,0.0008,0.0011,0,0,,
18.8,52.8,0.0389,0.054,0.0007,0.0007,0,0,,
18.9,52.8,0.0374,0.0519,0.0005,0.0007,0,0,,
19,52.8,0.0342,0.0514,0.0004,0.0007,0,0,,
19.1,52.8,0.0329,0.049,0.0003,0.0006,0,0,,
19.2,52.8,0.0314,0.0444,0.0003,0.0005,0,0,,
19.3,52.8,0.0298,0.0433,0.0002,0.0005,0,0,,
19.4,52.8,0.028,0.0412,0.0002,0.0005,0,0,,
19.5,52.8,0.0252,0.0385,0.0002,0.0004,0,0,,
19.6,52.8,0.0229,0.0333,0.0002,0.0003,0,0,,
19.7,52.8,0.0184,0.0274,0.0001,0.0003,0,0,,
19.8,52.8,0.0151,0.0237,0.0001,0.0003,0,0,,
19.9,52.8,0.0125,0.0193,0,0.0002,0,0,,
20,52.8,0.0095,0.0142,0,0.0002,0,0,,
20.1,52.8,0.0066,0.01,0,0.0001,0,0,,
20.2,52.8,0.0042,0.0063,0,0.0001,0,0,,
20.3,52.8,0.0022,0.0035,0,0,0,0,,
20.4,52.8,0.0008,0.0008,0,0,0,0,,
20.5,52.8,0.0003,0.0003,0,0,0,0,,
12.4,52.9,0.0015,0.0012,0.0004,0.0001,0.0002,0,,
12.5,52.9,0.0013,0.0013,0.0002,0.0003,0.0001,0.0001,,
12.6,52.9,0.002,0.0021,0.0004,0.0002,0.0002,0,,
15.6,52.9,0.0014,0.0017,0.0003,0.0003,0,0,,
15.7,52.9,0.0015,0.0011,0.0002,0.0003,0.0001,0,,
15.8,52.9,0.0014,0.0009,0.0004,0.0002,0,0,,
15.9,52.9,0.0044,0.0027,0.0009,0.001,0,0.0001,,
16,52.9,0.0093,0.0091,0.0022,0.0027,0,0.0003,,
16.1,52.9,0.0179,0.0174,0.0048,0.0046,0.0002,0.0006,,
16.2,52.9,0.0285,0.0277,0.0075,0.0075,0.0003,0.0007,,
16.3,52.9,0.0406,0.0384,0.01,0.0094,0.0006,0.0008,,
16.4,52.9,0.0525,0.0499,0.0132,0.0129,0.0006,0.0009,,
16.5,52.9,0.0627,0.0605,0.0148,0.0147,0.0007,0.0009,,
16.6,52.9,0.0735,0.0698,0.0169,0.0169,0.0011,0.0009,,
16.7,52.9,0.0844,0.0788,0.0188,0.0193,0.0011,0.0008,,
16.8,52.9,0.0896,0.0871,0.0193,0.0205,0.0012,0.0008,,
16.9,52.9,0.0937,0.0918,0.0184,0.0204,0.0012,0.0007,,
17,52.9,0.0909,0.0915,0.0172,0.0192,0.0008,0.0005,,
17.1,52.9,0.0881,0.0876,0.0144,0.0167,0.0007,0.0004,,
17.2,52.9,0.0826,0.0857,0.0133,0.0152,0.0007,0.0002,,
17.3,52.9,0.0768,0.084,0.0106,0.0133,0.0006,0.0002,,
17.4,52.9,0.0735,0.0826,0.0088,0.0123,0.0005,0.0003,,
17.5,52.9,0.0705,0.0841,0.0077,0.0114,0.0003,0.0002,,
17.6,52.9,0.065,0.0812,0.0063,0.0096,0.0002,0.0002,,
17.7,52.9,0.064,0.0783,0.0056,0.0086,0.0001,0.0001,,
17.8,52.9,0.0627,0.0766,0.0051,0.007,0,0.0001,,
17.9,52.9,0.0609,0.0741,0.004,0.0058,0,0.0001,,
18,52.9,0.0593,0.0728,0.0038,0.0053,0,0.0001,,
18.1,52.9,0.0577,0.0677,0.0029,0.0042,0,0.0001,,
18.2,52.9,0.056,0.0686,0.0023,0.0034,0,0,,
18.3,52.9,0.0519,0.0698,0.002,0.0031,0,0,,
18.4,52.9,0.0498,0.0652,0.0016,0.0026,0,0,,
18.5,52.9,0.0467,0.0604,0.0011,0.002,0,0,,
18.6,52.9,0.0433,0.057,0.0009,0.0014,0,0,,
18.7,52.9,0.0402,0.0566,0.0007,0.0014,0,0,,
18.8,52.9,0.0401,0.0548,0.0006,0.001,0,0,,
18.9,52.9,0.0365,0.052,0.0006,0.0009,0,0,,
19,52.9,0.0344,0.0523,0.0003,0.0007,0,0,,
19.1,52.9,0.0329,0.0486,0.0003,0.0007,0,0,,
19.2,52.9,0.0327,0.0449,0.0003,0.0005,0,0,,
19.3,52.9,0.0304,0.0444,0.0002,0.0004,0,0,,
19.4,52.9,0.0281,0.0423,0.0002,0.0005,0,0,,
19.5,52.9,0.0267,0.0403,0.0002,0.0005,0,0,,
19.6,52.9,0.0242,0.0358,0.0002,0.0003,0,0,,
19.7,52.9,0.0194,0.031,0.0002,0.0003,0,0,,
19.8,52.9,0.0168,0.0262,0.0001,0.0002,0,0,,
19.9,52.9,0.0143,0.0218,0.0001,0.0002,0,0,,
20,52.9,0.0118,0.0169,0,0.0002,0,0,,
20.1,52.9,0.0072,0.0126,0,0.0001,0,0,,
20.2,52.9,0.0055,0.0087,0,0.0001,0,0,,
20.3,52.9,0.0035,0.006,0,0,0,0,,
20.4,52.9,0.0026,0.0033,0,0,0,0,,
20.5,52.9,0.0015,0.0019,0,0,0,0,,
20.6,52.9,0.0006,0.001,0,0,0,0,,
20.7,52.9,0.0002,0.0002,0,0,0,0,,
12.1,53,0.0015,0.0012,0.0004,0.0001,0.0002,0,,
12.2,53,0.0028,0.0026,0.0007,0.0004,0.0002,0.0001,,
12.3,53,0.0073,0.0065,0.0015,0.001,0.0005,0.0001,,
12.4,53,0.0066,0.0066,0.0014,0.0008,0.0006,0.0002,,
12.5,53,0.0063,0.0058,0.0011,0.0007,0.0005,0.0001,,
12.6,53,0.006,0.0065,0.0015,0.0007,0.0005,0.0001,,
12.7,53,0.0067,0.0059,0.0012,0.0007,0.0005,0.0001,,
12.8,53,0.0033,0.0035,0.0007,0.0005,0.0003,0.0001,,
12.9,53,0.002,0.0021,0.0004,0.0002,0.0002,0,,
16,53,0.0072,0.0055,0.0019,0.0016,0.0001,0.0002,,
16.1,53,0.0126,0.0125,0.0035,0.0033,0.0002,0.0002,,
16.2,53,0.023,0.023,0.0058,0.0056,0.0004,0.0003,,
16.3,53,0.0372,0.037,0.0101,0.0097,0.0005,0.0008,,
16.4,53,0.0505,0.0471,0.0128,0.0123,0.0006,0.0007,,
16.5,53,0.0602,0.0562,0.0151,0.0147,0.0008,0.0007,,
16.6,53,0.0712,0.0664,0.0164,0.0163,0.0009,0.0007,,
16.7,53,0.0808,0.076,0.0184,0.0188,0.0011,0.0008,,
16.8,53,0.0902,0.0853,0.0189,0.0204,0.0012,0.0009,,
16.9,53,0.0915,0.0906,0.0186,0.0207,0.0011,0.0007,,
17,53,0.0942,0.0931,0.0177,0.0199,0.0011,0.0007,,
17.1,53,0.0895,0.0903,0.0156,0.0177,0.0007,0.0006,,
17.2,53,0.0845,0.089,0.0128,0.016,0.0007,0.0003,,
17.3,53,0.0783,0.0857,0.0111,0.0144,0.0007,0.0004,,
17.4,53,0.077,0.0838,0.0095,0.0133,0.0003,0.0004,,
17.5,53,0.0724,0.0809,0.0091,0.0119,0.0003,0.0003,,
17.6,53,0.0682,0.0811,0.007,0.0106,0.0002,0.0003,,
17.7,53,0.0643,0.0788,0.0058,0.0092,0,0.0002,,
17.8,53,0.0622,0.0762,0.0046,0.0077,0,0.0001,,
17.9,53,0.0601,0.0755,0.0042,0.0065,0,0.0001,,
18,53,0.0593,0.0728,0.0039,0.0053,0,0.0001,,
18.1,53,0.0585,0.07,0.0033,0.0047,0,0.0001,,
18.2,53,0.0559,0.0689,0.0027,0.0037,0,0,,
18.3,53,0.0521,0.0677,0.0026,0.0031,0,0,,
18.4,53,0.0502,0.0663,0.0016,0.0026,0,0,,
18.5,53,0.0485,0.0628,0.0014,0.002,0,0,,
18.6,53,0.0439,0.06,0.001,0.0018,0,0,,
18.7,53,0.0424,0.0571,0.0008,0.0015,0,0,,
18.8,53,0.0411,0.0551,0.0007,0.0012,0,0,,
18.9,53,0.0384,0.055,0.0005,0.0012,0,0,,
19,53,0.0366,0.0547,0.0004,0.0011,0,0,,
19.1,53,0.0337,0.0505,0.0003,0.0009,0,0,,
19.2,53,0.033,0.048,0.0003,0.0005,0,0,,
19.3,53,0.0328,0.0465,0.0003,0.0004,0,0,,
19.4,53,0.0296,0.0458,0.0002,0.0006,0,0,,
19.5,53,0.0281,0.0441,0.0002,0.0004,0,0,,
19.6,53,0.0249,0.04,0.0002,0.0003,0,0,,
19.7,53,0.0222,0.0334,0.0002,0.0002,0,0,,
19.8,53,0.0196,0.0297,0.0001,0.0002,0,0,,
19.9,53,0.0163,0.0243,0,0.0003,0,0,,
20,53,0.013,0.0198,0,0.0002,0,0,,
20.1,53,0.0096,0.016,0,0.0002,0,0,,
20.2,53,0.007,0.0117,0,0.0001,0,0,,
20.3,53,0.0049,0.008,0,0.0001,0,0,,
20.4,53,0.003,0.0051,0,0,0,0,,
20.5,53,0.0026,0.0035,0,0,0,0,,
20.6,53,0.0016,0.0026,0,0,0,0,,
20.7,53,0.0007,0.0009,0,0,0,0,,
20.8,53,0.0002,0.0003,0,0,0,0,,
12,53.1,0.004,0.003,0.0008,0.0005,0.0002,0,,
12.1,53.1,0.0072,0.0063,0.0014,0.0011,0.0003,0.0002,,
12.2,53.1,0.0106,0.0095,0.0018,0.0013,0.0006,0.0002,,
12.3,53.1,0.0136,0.0139,0.0026,0.0021,0.0007,0.0002,,
12.4,53.1,0.0153,0.0147,0.0025,0.002,0.0007,0.0002,,
12.5,53.1,0.0151,0.0139,0.0025,0.0017,0.0006,0.0002,,
12.6,53.1,0.0151,0.0137,0.0027,0.0016,0.0007,0.0002,,
12.7,53.1,0.0122,0.0123,0.0021,0.0013,0.0006,0.0002,,
12.8,53.1,0.0119,0.0112,0.0021,0.001,0.0007,0.0001,,
12.9,53.1,0.0064,0.0065,0.0012,0.0007,0.0003,0.0001,,
13,53.1,0.0039,0.0034,0.0005,0.0003,0.0002,0,,
16,53.1,0.0046,0.0027,0.0012,0.0007,0,0.0001,,
16.1,53.1,0.0104,0.0091,0.0029,0.0025,0.0001,0.0002,,
16.2,53.1,0.0201,0.019,0.0055,0.0048,0.0003,0.0002,,
16.3,53.1,0.0359,0.0328,0.0093,0.0084,0.0004,0.0005,,
16.4,53.1,0.0469,0.0446,0.0124,0.0114,0.0005,0.0006,,
16.5,53.1,0.0584,0.0541,0.0142,0.014,0.001,0.0007,,
16.6,53.1,0.0684,0.0649,0.0161,0.0161,0.0009,0.0008,,
16.7,53.1,0.0815,0.0751,0.0179,0.0185,0.001,0.0009,,
16.8,53.1,0.0901,0.0838,0.0188,0.0202,0.0012,0.0009,,
16.9,53.1,0.095,0.0921,0.0186,0.0209,0.0012,0.0009,,
17,53.1,0.0963,0.0951,0.0178,0.0207,0.0012,0.0008,,
17.1,53.1,0.0911,0.0933,0.0154,0.0193,0.0007,0.0007,,
17.2,53.1,0.0853,0.0891,0.0131,0.0165,0.0006,0.0004,,
17.3,53.1,0.0824,0.0875,0.0106,0.0149,0.0007,0.0006,,
17.4,53.1,0.0784,0.0863,0.0098,0.0137,0.0002,0.0005,,
17.5,53.1,0.0744,0.0853,0.0086,0.0131,0.0002,0.0005,,
17.6,53.1,0.0685,0.0838,0.0072,0.0109,0.0001,0.0003,,
17.7,53.1,0.0663,0.0807,0.0062,0.0093,0,0.0003,,
17.8,53.1,0.0637,0.0797,0.0048,0.0082,0,0.0002,,
17.9,53.1,0.0617,0.0799,0.0044,0.0072,0,0.0002,,
18,53.1,0.0603,0.0761,0.0039,0.0059,0,0.0001,,
18.1,53.1,0.0607,0.0733,0.0032,0.0051,0,0.0001,,
18.2,53.1,0.0584,0.0697,0.0027,0.0036,0,0,,
18.3,53.1,0.0556,0.0708,0.0023,0.0037,0,0,,
18.4,53.1,0.0519,0.0693,0.0017,0.003,0,0,,
18.5,53.1,0.0507,0.0655,0.0016,0.0023,0,0,,
18.6,53.1,0.047,0.0645,0.0012,0.0016,0,0,,
18.7,53.1,0.0441,0.062,0.001,0.0016,0,0,,
18.8,53.1,0.0413,0.0584,0.0007,0.0015,0,0,,
18.9,53.1,0.0388,0.0584,0.0007,0.0013,0,0,,
19,53.1,0.0378,0.056,0.0005,0.0013,0,0,,
19.1,53.1,0.0356,0.0555,0.0004,0.0012,0,0,,
19.2,53.1,0.0343,0.0529,0.0003,0.0007,0,0,,
19.3,53.1,0.0324,0.0496,0.0002,0.0005,0,0,,
19.4,53.1,0.031,0.05,0.0002,0.0006,0,0,,
19.5,53.1,0.0296,0.0467,0.0002,0.0005,0,0,,
19.6,53.1,0.028,0.0435,0.0002,0.0005,0,0,,
19.7,53.1,0.0239,0.0383,0.0002,0.0005,0,0,,
19.8,53.1,0.0205,0.0328,0.0001,0.0004,0,0,,
19.9,53.1,0.0184,0.0278,0,0.0003,0,0,,
20,53.1,0.0151,0.0229,0,0.0003,0,0,,
20.1,53.1,0.0119,0.0176,0,0.0002,0,0,,
20.2,53.1,0.0086,0.0144,0,0.0002,0,0,,
20.3,53.1,0.0066,0.0108,0,0,0,0,,
20.4,53.1,0.0046,0.0072,0,0,0,0,,
20.5,53.1,0.0032,0.0049,0,0,0,0,,
20.6,53.1,0.0025,0.0037,0,0,0,0,,
20.7,53.1,0.0012,0.0026,0,0,0,0,,
20.8,53.1,0.001,0.0017,0,0,0,0,,
20.9,53.1,0.0004,0.0009,0,0,0,0,,
21,53.1,0.0001,0,0,0,0,0,,
11.9,53.2,0.0026,0.0018,0.0004,0.0004,0,0,,
12,53.2,0.0076,0.0076,0.0016,0.0014,0.0003,0.0002,,
12.1,53.2,0.0119,0.0122,0.002,0.0022,0.0005,0.0002,,
12.2,53.2,0.0165,0.0175,0.003,0.0026,0.0007,0.0003,,
12.3,53.2,0.0214,0.0219,0.0038,0.0031,0.0011,0.0003,,
12.4,53.2,0.0224,0.0243,0.004,0.0035,0.0009,0.0003,,
12.5,53.2,0.0244,0.0255,0.0043,0.0032,0.0011,0.0003,,
12.6,53.2,0.0244,0.0263,0.0042,0.0034,0.0011,0.0003,,
12.7,53.2,0.0226,0.0224,0.0039,0.0025,0.001,0.0002,,
12.8,53.2,0.0174,0.0173,0.0031,0.0016,0.0009,0.0002,,
12.9,53.2,0.0128,0.0128,0.0022,0.0011,0.0007,0.0001,,
13,53.2,0.0086,0.0091,0.0016,0.0007,0.0004,0,,
13.1,53.2,0.0044,0.0036,0.0006,0.0002,0.0002,0,,
16,53.2,0.0019,0.0008,0.0003,0.0002,0,0.0001,,
16.1,53.2,0.0083,0.0064,0.002,0.0019,0.0001,0.0002,,
16.2,53.2,0.0183,0.0175,0.0047,0.0045,0.0003,0.0004,,
16.3,53.2,0.0335,0.0293,0.0083,0.0073,0.0006,0.0007,,
16.4,53.2,0.0461,0.0421,0.0116,0.0105,0.0007,0.0007,,
16.5,53.2,0.0553,0.0528,0.0135,0.0135,0.0009,0.0007,,
16.6,53.2,0.0673,0.0627,0.0149,0.0149,0.0012,0.0008,,
16.7,53.2,0.0784,0.0736,0.0166,0.0175,0.0012,0.001,,
16.8,53.2,0.0873,0.084,0.0174,0.0198,0.0012,0.001,,
16.9,53.2,0.0935,0.0928,0.0186,0.0209,0.0013,0.001,,
17,53.2,0.0964,0.0961,0.0177,0.0207,0.0012,0.0008,,
17.1,53.2,0.094,0.0949,0.0159,0.0196,0.0009,0.0008,,
17.2,53.2,0.0857,0.0921,0.0134,0.0175,0.0007,0.0007,,
17.3,53.2,0.0821,0.0892,0.0114,0.0157,0.0005,0.0005,,
17.4,53.2,0.0794,0.0887,0.0095,0.0143,0.0002,0.0006,,
17.5,53.2,0.0758,0.0877,0.0087,0.0132,0.0001,0.0005,,
17.6,53.2,0.0717,0.0856,0.0077,0.0116,0,0.0003,,
17.7,53.2,0.0667,0.0812,0.0062,0.0095,0,0.0003,,
17.8,53.2,0.0648,0.0806,0.005,0.0084,0,0.0002,,
17.9,53.2,0.064,0.0802,0.0044,0.007,0,0.0002,,
18,53.2,0.0633,0.0777,0.0037,0.0058,0,0.0002,,
18.1,53.2,0.0615,0.0742,0.0035,0.0048,0,0,,
18.2,53.2,0.0584,0.0717,0.0029,0.0041,0,0,,
18.3,53.2,0.0562,0.0712,0.0022,0.0035,0,0,,
